segment_col,segment_value,label_col,label,auto_label,n_chunks_segment_label,n_chunks_segment_total,share_in_segment,global_share,diff_pp_vs_global,lift_vs_global,insight_score,representative_excerpt,insight_sentence
marca_foco,natura,lda_topic_id,lda_02,loja / boticario / natura / experiencia,212,1234,0.17179902755267423,0.11053054662379422,0.061268480928880015,1.5543126565492853,7.1999216184024615,"Isso mesmo. Tá ótimo. Era exatamente isso que eu ia perguntar também, então... Estamos alinhados. Sim, super. Não sei, você acha que então... Porque os clientes conheceram o Boticário primeiro pra presentes ou no geral? Isso impacta presentes ou suas outras vendas também? No geral. No geral. Era loja de [ENDERECO], então quando viram a revista, nossa, o Boticário agora vai vender assim? Porque pra eles a venda em catálogo era feita só com o Avon, né? Só o Avon foi assim, que ia de porta em porta vendendo. Agora, quando lançou o catálogo pra Boticário, assim, pra gente fazer essa venda direta, foi uma surpresa. Falaram que era legal, mas ninguém conhecia. E a Natura já começou nesse segmento da venda direta, né? Depois foi as lojas físicas. Isso. E você acha que pro pra dinâmica de kit, de presentes, o fato de ter ponto de contato em loja agora a Natura ajuda? Os os clientes a conhecerem ","Em marca_foco = natura, o tema 'loja / boticario / natura / experiencia' aparece em 17.2% dos chunks vs. 11.1% no total (lift 1.55x; n=212)."
tipo_sessao,nao_inferido,lda_topic_id,lda_02,loja / boticario / natura / experiencia,255,4491,0.05678022712090848,0.11053054662379422,-0.05375031950288574,0.5137062002793465,6.665304012350649,"Quem mais? Eu também penso, né, igual, assim, como o Gabriel mencionou, a gente vive num mundo, num país que são de suma importância esses fatores, esses assuntos que estão inseridos na nossa sociedade, referente à política, à religião. E acho que cada tem o seu pensamento, de respeitar o espaço de cada o espaço do próximo, as opiniões, ideias, e fazer com que se torne uma sociedade melhor a cada dia. Queria pegar o gancho do que vocês estão falando, da questão do meio ambiente. Como vocês pensam da questão do meio ambiente? Que tem pouco a ver com o que vocês estão trazendo. Como é que isso entra nas preocupações de vocês? Como é que funciona isso? Eu tinha esse pensamento que moro muito tempo com meus pais Apesar de já ter meu casamento, a gente ainda morava lá, na questão financeira, estava se organizando Então, acabei muitas vezes deixando que os meus hábitos fossem refletidos deles,","Em tipo_sessao = nao_inferido, o tema 'loja / boticario / natura / experiencia' aparece em 5.7% dos chunks vs. 11.1% no total (lift 0.51x; n=255)."
publico,lideres,lda_topic_id,lda_04,natura / perfume / vende / cliente,16,52,0.3076923076923077,0.10209003215434084,0.20560227553796687,3.013930950938825,6.625100580629822,"Qual que é? É o essencial tradicional, a gente chama de ouro da natura. É porque as consultoras falam assim, é. Porque as consultoras falam assim, ó, o ouro entrou em promoção, aquele douradinho, amarelo, o ouro. Aí, pega muito isso. Que muitas não sabem explicar o que é o essencial tradicional e já falam, ó, aquele ouro, aquele dourado, aquele ourinho da natura. A gente já tem esse apelido pra ele, né, vamos dizer assim. Entendi, essa coisa do ouro e da natura. Aí você falou essencial tradicional. Essencial é tradicional, assim, no sentido tem tradicional, tem outros tipos, vai, de essencial ou não? Como é que funciona isso? Então, porque aqui natura a gente tem o essencial, quando a gente fala o tradicional, de todas as linhas aqui dentro da natura, tá? Da linha do Crisca, essencial, caiaque, deixa eu ver qual outro, da linha Luna, da linha Senhorita, em sintonia, todos eles, que só ve","Em publico = lideres, o tema 'natura / perfume / vende / cliente' aparece em 30.8% dos chunks vs. 10.2% no total (lift 3.01x; n=16)."
publico,consultoras,lda_topic_id,lda_06,presente / mae / dar / gosto,61,445,0.13707865168539327,0.06531350482315113,0.07176514686224214,2.098779602420052,4.810098851751575,"Sim, sim, eu sou [NOME]. Então, eu dou aula de manhã e à noite, né? Por isso que eu falei que as manhãs são bem difíceis pra gente tá fazendo algo na pesquisa, mas aí deu certo que na terça-feira eu vou ficar, na semana que vem, até umas 9 e 15 na escola, aí consigo descer e fazer o atendimento aqui às 10 horas. Que ótimo! Mas eu dou aula para o ensino médio de matemática. Que legal! Que legal! Matemática não era meu ponto forte na FANAP . Ninguém gosta, né? É difícil achar alguém que goste. E por incrível que pareça, depois eu acabei fazendo faculdade de Exatas, mas tudo bem, né? A vida vem lhe dando a gente por caminhos diferentes, né? Mas que bom. E aí o que eu, além disso, né, para conhecer pouquinho mais o seu contexto, entender como é que foram os anos de pandemia, né, acho que se a gente puder fazer overview dos últimos cinco anos, né, como é que foi antes da pandemia ou durante e","Em publico = consultoras, o tema 'presente / mae / dar / gosto' aparece em 13.7% dos chunks vs. 6.5% no total (lift 2.10x; n=61)."
publico,nao_inferido,lda_topic_id,lda_07,produto / pele / propaganda / natura,850,4218,0.20151730678046467,0.17142282958199356,0.03009447719847111,1.175556997115583,4.490801639717926,"Eu, quando vou comprar algum produto, como eu tinha comentado, eu sempre busco principalmente, assim, fora que ele tente agregar alguma coisa assim, uma embalagem menos, né, menos embalagem, mas eu também sempre vejo a questão que eu, é, que tem alguns produtos, né, que fazem testes em animais, depois foi uma questão que ficou muito em alta recente e eu não sabia que aquilo acontecia e principalmente quando eu via aqueles comerciais que o pessoal coloca, né, faz teste em cachorro, em coelhinho, eu fiquei abismada porque eu sou totalmente contra isso, pra mim Os outros animais, eu tenho uma visão muito social sobre eles. E quando eu vi aquilo, eu fiquei abismada. Então, para mim, uma das questões mais relevantes para comprar algum produto é sempre ver se não faz teste em animais e também se, de alguma forma, o produto tenta utilizar menos embalagem, né? Bom, Ana, no meu caso, eu compro as","Em publico = nao_inferido, o tema 'produto / pele / propaganda / natura' aparece em 20.2% dos chunks vs. 17.1% no total (lift 1.18x; n=850)."
publico,nao_inferido,lda_topic_id,lda_04,natura / perfume / vende / cliente,257,4218,0.06092935040303461,0.10209003215434084,-0.04116068175130623,0.5968197787509847,4.264959403239752,"Eu também gostei do design. Ficou bem diferente. Pelo menos eu não conheço nada igual. Eu tô vendo encaixando na mão, assim, isso daí foi uma sacada genial isso aí. E as coisas que a gente tocou aí, né? Sobre a sustentabilidade, o meio de produção, né? Kit completo. Tá bem, tá... Eu acho que chega com o pé na porta aí. Eu também achei bem interessante, eu acho que a propaganda foi clara, objetiva, como deve ser. Uma propaganda limpa, com as cores chamando a atenção meio que para realmente essa questão mais natural. Também, eu acho que eu compraria também, dependendo do valor e da proposta entregue pela marca. Qual é a proposta dessa ideia? Vamos dizer assim, o que eles querem que a gente saiba? O que eles querem que a gente saiba? O que eles querem que a gente saiba? O que eles querem a gente saiba? O que eles querem que a gente saiba? O que eles querem que a gente saiba? O que eles quer","Em publico = nao_inferido, o tema 'natura / perfume / vende / cliente' aparece em 6.1% dos chunks vs. 10.2% no total (lift 0.60x; n=257)."
marca_foco,nao_inferido,lda_topic_id,lda_04,natura / perfume / vende / cliente,236,3742,0.06306787814003206,0.10209003215434084,-0.03902215401430878,0.6177672472929124,3.5200687015260046,"Eu também gostei do design. Ficou bem diferente. Pelo menos eu não conheço nada igual. Eu tô vendo encaixando na mão, assim, isso daí foi uma sacada genial isso aí. E as coisas que a gente tocou aí, né? Sobre a sustentabilidade, o meio de produção, né? Kit completo. Tá bem, tá... Eu acho que chega com o pé na porta aí. Eu também achei bem interessante, eu acho que a propaganda foi clara, objetiva, como deve ser. Uma propaganda limpa, com as cores chamando a atenção meio que para realmente essa questão mais natural. Também, eu acho que eu compraria também, dependendo do valor e da proposta entregue pela marca. Qual é a proposta dessa ideia? Vamos dizer assim, o que eles querem que a gente saiba? O que eles querem que a gente saiba? O que eles querem que a gente saiba? O que eles querem a gente saiba? O que eles querem que a gente saiba? O que eles querem que a gente saiba? O que eles quer","Em marca_foco = nao_inferido, o tema 'natura / perfume / vende / cliente' aparece em 6.3% dos chunks vs. 10.2% no total (lift 0.62x; n=236)."
marca_foco,nao_inferido,lda_topic_id,lda_05,pele / corpo / uso / gosto,399,3742,0.10662747194013897,0.08139067524115756,0.025236796698981406,1.3100698774669912,3.122243013584901,"Mas não foi exatamente pelo primeiro motivo que me levou a usar. Quando você fala, de qual produto você está falando? Do shampoo em barra e o condicionador que eu uso. Você também usa shampoo em barra, condicionador? Sim. Esses dois eu consigo utilizar em barra. E qual foi o critério? O que você achou que te ajudou a escolher, a definir? Eu já tinha ouvido falar, sabe? Eu tinha preconceito antes. Porque eu pensava assim, nossa credo, é igual passar sabonete no cabelo. Porque sabonete comum fica horrível no cabelo, fica o cabelo duro. Meu pai é uma pessoa muito desapegada. Então, se ele tiver que tomar banho sem passar shampoo no cabelo, ele lava com sabão, sabão do corpo. E minha mãe sempre falou, teu cabelo vai cair, não faz isso. E ele fazia. Quando minha mãe começou a comprar, e me deu até pra eu experimentar, eu achei interessante porque eu achava que aquilo ficava resfício de sujeir","Em marca_foco = nao_inferido, o tema 'pele / corpo / uso / gosto' aparece em 10.7% dos chunks vs. 8.1% no total (lift 1.31x; n=399)."
publico,nao_inferido,lda_topic_id,lda_03,produto / embalagem / parece / ver,703,4218,0.16666666666666666,0.142483922829582,0.024182743837084658,1.1697226140103432,2.885364024074685,"E a gente sempre acaba caindo nessa discussão de, nossa, mas sou só eu, é só pouquinho de gente, que fácil, e todo mundo fizesse. Mas a questão é, antes da gente pensar no que o outro está fazendo, talvez se a gente pensasse só aqui, vamos começar dentro da nossa casa, a gente consegue ir expandindo. E além disso, até tem documentário muito interessante da BBC, se não me engano, Destino do Lixo, é rapidinho, coisa de 20 minutos e meia hora, falam muito sobre isso, sobre as grandes corporações e o que elas têm pensado em relação a isso, em trazer essa imagem verde, que a gente chama de greenwashing, para os consumidores. Será que as corporações também estão fazendo o seu trabalho, ou elas só estão utilizando dessa imagem para que elas se vendam como produto verde, produto sustentável, Nossa, olha que legal essa empresa, ela é super legal, se preocupa mais lá por trás das câmeras, né? Eles","Em publico = nao_inferido, o tema 'produto / embalagem / parece / ver' aparece em 16.7% dos chunks vs. 14.2% no total (lift 1.17x; n=703)."
publico,nao_inferido,lda_topic_id,lda_06,presente / mae / dar / gosto,81,4218,0.019203413940256046,0.06531350482315113,-0.04611009088289508,0.2940190392821972,2.6367805470836094,"Depois que tem filho, as coisas ficam meio focadas, né? É, porque antes a gente gosta de sair com os amigos, essas são umas das prioridades da vida social, E aí depois do filho a gente começa a sair com os amigos que também têm filhos. A faculdade acaba ocupando boa parte do meu dia, eu faço medicina na UPE, então durante a semana não sobra muito tempo para fazer coisas que não são a faculdade, mas aí sempre que eu consigo, todo final de semana praticamente eu saio com os meus amigos, quando eu tenho tempinho assim durante a semana eu gosto de jogar, eu também pinto, gosto de pintar, e acho que é isso. Bom, eu gosto de ver série, gosto de vez em quando eu vou na academia, gosto de correr na [ENDERECO], fazer uma trilha, acho legal estar em contato com a natureza e tudo mais. É isso, dar rolê, de vez em quando encontrar os amigos, sair pra beber também, bem bacana. E vocês, Isa, Júlia, o ","Em publico = nao_inferido, o tema 'presente / mae / dar / gosto' aparece em 1.9% dos chunks vs. 6.5% no total (lift 0.29x; n=81)."
marca_foco,nao_inferido,lda_topic_id,lda_06,presente / mae / dar / gosto,57,3742,0.015232495991448424,0.06531350482315113,-0.0500810088317027,0.2332212309336842,2.1888600954176205,"Depois que tem filho, as coisas ficam meio focadas, né? É, porque antes a gente gosta de sair com os amigos, essas são umas das prioridades da vida social, E aí depois do filho a gente começa a sair com os amigos que também têm filhos. A faculdade acaba ocupando boa parte do meu dia, eu faço medicina na UPE, então durante a semana não sobra muito tempo para fazer coisas que não são a faculdade, mas aí sempre que eu consigo, todo final de semana praticamente eu saio com os meus amigos, quando eu tenho tempinho assim durante a semana eu gosto de jogar, eu também pinto, gosto de pintar, e acho que é isso. Bom, eu gosto de ver série, gosto de vez em quando eu vou na academia, gosto de correr na [ENDERECO], fazer uma trilha, acho legal estar em contato com a natureza e tudo mais. É isso, dar rolê, de vez em quando encontrar os amigos, sair pra beber também, bem bacana. E vocês, Isa, Júlia, o ","Em marca_foco = nao_inferido, o tema 'presente / mae / dar / gosto' aparece em 1.5% dos chunks vs. 6.5% no total (lift 0.23x; n=57)."
marca_foco,nao_inferido,lda_topic_id,lda_08,comprar / revista / compra / site,453,3742,0.121058257616248,0.09987942122186495,0.021178836394383047,1.2120440440612676,2.0343532912623528,"Hoje eu tenho cabelo curto, eu já tive cabelo comprido que nem o da Júlia. Então hoje esses produtos, pra mim, valem mais a pena Ele rende mais ou menos o que tá na embalagem, não é bem isso mesmo Pelo menos 20, 30% a menos do que dizem os embalagens Mas eu acho que ainda assim vale a pena E é incuroso porque as últimas viagens que eu fiz, passeios assim Tipo, vai passar dia fora de casa e eu vou levar Eu só percebi essa questão da praticidade quando eu tive a necessidade de sair e levar o produto Então isso foi bacana, é muito bom isso Só que é uma pena que ele infelizmente acaba ardendo o olho Então não é uma coisa que eu posso usar, infelizmente eu não posso usar no meu filho Gostaria, entende? De poder utilizar nele, mas esse uso não dá Então eu acabo igual comprando outros produtos, né? Pro meu esposo não é bom, ele não gostou do cabelo dele, ele não gosta Eu acabo tendo que comprar","Em marca_foco = nao_inferido, o tema 'comprar / revista / compra / site' aparece em 12.1% dos chunks vs. 10.0% no total (lift 1.21x; n=453)."
marca_foco,natura,lda_topic_id,lda_08,comprar / revista / compra / site,44,1234,0.03565640194489465,0.09987942122186495,-0.0642230192769703,0.3569944790297702,1.8170132626126536,"Não, imagina. Pra gente é ótimo. É muito rico a sua convivência. Ela é muito rica. E aí, você tava falando de ponto de contato à internet, né? Quando você fala da internet, você fala do WhatsApp ou você usa alguma outra mídia pra divulgar os produtos também, por exemplo, Instagram, TikTok? Tem tudo. WhatsApp, Instagram, Facebook, né? Porque o Face lá, você consegue alcançar até as pessoas que não te conhecem. Mas de repente vê produto lá, te chama, falou assim, eu vi que você é revendedora, né, você tem tal produto, então o Facebook é muito grande, assim, consegue alcançar muitas pessoas, mas todas as redes, Facebook, Instagram, WhatsApp, o que tiver aí, agora TikTok também, que antigamente nem mexia no TikTok, mas agora tô virando até, colocando os produtos até no TikTok, tá desse jeito. Que legal. E aí você comentou que uma das vantagens de ser consultora é a questão do desconto, de co","Em marca_foco = natura, o tema 'comprar / revista / compra / site' aparece em 3.6% dos chunks vs. 10.0% no total (lift 0.36x; n=44)."
publico,consultoras,lda_topic_id,lda_01,natura / tempo / pedido / depois,90,445,0.20224719101123595,0.1483118971061093,0.053935293905126636,1.363661277062209,1.7652760074237535,"Olha, em relação às vendas então, eu falo primeiro e depois eu conto lá das aulas. Antes era fazer a venda direta, porque eu levo muito produto na casa das pessoas, faço esse contato direto. Gosto de mostrar, eles gostam de passar, sentir, ver lá, conhecer o produto. E com a pandemia acabou tudo isso, zero contato. As pessoas até compravam, mas assim, você consegue deixar aqui? Eu vou pegar no portão, deixa a pina lá no portão que eu já vou lá e busco. Foi uma coisa, foi uma loucura, Deus amais, ainda bem que sobrevivemos. Mas as vendas caíram demais, muito mesmo, e agora tá retomando, tudo é normal, graças a Deus. A gente tá tendo encontros, porque parou tudo também, a gente não tinha mais aquelas reuniões gostosas de ir lá conhecer os produtos, agora tá voltando. Enfim, e a mesma coisa com as aulas, agora tá ritmo total, mas também antes foi do mesmo jeito, contato zero, né? Tudo aqui,","Em publico = consultoras, o tema 'natura / tempo / pedido / depois' aparece em 20.2% dos chunks vs. 14.8% no total (lift 1.36x; n=90)."
marca_foco,natura,lda_topic_id,lda_01,natura / tempo / pedido / depois,128,1234,0.10372771474878444,0.1483118971061093,-0.04458418235732488,0.6993890360297444,1.7155192366414198,"Eu concordo com a Fernanda. Esse negócio aí da gente se esquece, Fernando. Quando a minha filha era pequena, na idade da sua, a gente se esquece. Hoje a minha filha tem 10, a gente consegue passar até creminho na cara. Bater assim, mas o tempo que eu fiquei sem me cuidar, nossa, eu queria milagre, depois eu comprei cremes e cremes, fiz micro-orgulhamento, tudo por quê? Porque eu corri contra o tempo que eu parei. Então foi como eu te falei, por isso que duas semanas, esse creme fala, meu, esse cérebro, em duas semanas ele vai melhorar, você pode ter certeza que muita gente vai comprar porque você imagina você ficar no meu caso eu fiquei tipo quando a minha filha era pequena não conseguia passar agora eu comecei a me cuidar mais dos oito aos dez anos dela então ali foram que oito anos estacionado vivendo em função de alguém então a sua pele não espera quando você olha no espelho já passou","Em marca_foco = natura, o tema 'natura / tempo / pedido / depois' aparece em 10.4% dos chunks vs. 14.8% no total (lift 0.70x; n=128)."
tipo_sessao,nao_inferido,lda_topic_id,lda_07,produto / pele / propaganda / natura,852,4491,0.18971275885103542,0.17142282958199356,0.018289929269041855,1.1066948277171773,1.6626276061764522,"Eu, quando vou comprar algum produto, como eu tinha comentado, eu sempre busco principalmente, assim, fora que ele tente agregar alguma coisa assim, uma embalagem menos, né, menos embalagem, mas eu também sempre vejo a questão que eu, é, que tem alguns produtos, né, que fazem testes em animais, depois foi uma questão que ficou muito em alta recente e eu não sabia que aquilo acontecia e principalmente quando eu via aqueles comerciais que o pessoal coloca, né, faz teste em cachorro, em coelhinho, eu fiquei abismada porque eu sou totalmente contra isso, pra mim Os outros animais, eu tenho uma visão muito social sobre eles. E quando eu vi aquilo, eu fiquei abismada. Então, para mim, uma das questões mais relevantes para comprar algum produto é sempre ver se não faz teste em animais e também se, de alguma forma, o produto tenta utilizar menos embalagem, né? Bom, Ana, no meu caso, eu compro as","Em tipo_sessao = nao_inferido, o tema 'produto / pele / propaganda / natura' aparece em 19.0% dos chunks vs. 17.1% no total (lift 1.11x; n=852)."
projeto,radiosa,lda_topic_id,lda_01,natura / tempo / pedido / depois,33,474,0.06962025316455696,0.1483118971061093,-0.07869164394155236,0.46941785873554936,1.3778285710902434,"Quem quer começar? Posso começar, eu sou a [NOME], eu tenho [IDADE] anos, minha formação é lá em psicologia, fiz uma especialização em liderança e desenvolvimento humano. Trabalho com RH há mais de [IDADE] anos. Estou aqui natura há 7 meses, no time de Talent Partner, que é uma área de projetos, que fica entre os BPs e as áreas especialistas de RH. Sou mãe de uma princesa de [IDADE] anos, o nome dela é Mel, três letras, não é Melissa, todo mundo pergunta. E acho que é isso. Conheço muitos roxinhos que eu tô vendo aqui. Tá ótimo. Obrigada, Daniele. Quem é a próxima? Posso falar? Bom, eu sou [NOME], sou jornalista há mais ou menos [IDADE] anos, trabalho aqui no Grupo Naturicor desde 2020, então há três anos aqui na casa. tenho [IDADE] anos, ó, eu aumentando minha idade aqui, hein? Eu tenho [IDADE] anos e sou mãe de pet, sou mãe do Spike Lee, que é cachorro-salsichinha, e acho que é isso. T","Em projeto = radiosa, o tema 'natura / tempo / pedido / depois' aparece em 7.0% dos chunks vs. 14.8% no total (lift 0.47x; n=33)."
projeto,natura_3cs,lda_topic_id,lda_08,comprar / revista / compra / site,44,985,0.04467005076142132,0.09987942122186495,-0.055209370460443635,0.44723978388095065,1.3427719160905052,"Não, imagina. Pra gente é ótimo. É muito rico a sua convivência. Ela é muito rica. E aí, você tava falando de ponto de contato à internet, né? Quando você fala da internet, você fala do WhatsApp ou você usa alguma outra mídia pra divulgar os produtos também, por exemplo, Instagram, TikTok? Tem tudo. WhatsApp, Instagram, Facebook, né? Porque o Face lá, você consegue alcançar até as pessoas que não te conhecem. Mas de repente vê produto lá, te chama, falou assim, eu vi que você é revendedora, né, você tem tal produto, então o Facebook é muito grande, assim, consegue alcançar muitas pessoas, mas todas as redes, Facebook, Instagram, WhatsApp, o que tiver aí, agora TikTok também, que antigamente nem mexia no TikTok, mas agora tô virando até, colocando os produtos até no TikTok, tá desse jeito. Que legal. E aí você comentou que uma das vantagens de ser consultora é a questão do desconto, de co","Em projeto = natura_3cs, o tema 'comprar / revista / compra / site' aparece em 4.5% dos chunks vs. 10.0% no total (lift 0.45x; n=44)."
marca_foco,nao_inferido,lda_topic_id,lda_02,loja / boticario / natura / experiencia,338,3742,0.09032602886157136,0.11053054662379422,-0.02020451776222286,0.8172042174821438,1.248335614542611,"Quem mais? Eu também penso, né, igual, assim, como o Gabriel mencionou, a gente vive num mundo, num país que são de suma importância esses fatores, esses assuntos que estão inseridos na nossa sociedade, referente à política, à religião. E acho que cada tem o seu pensamento, de respeitar o espaço de cada o espaço do próximo, as opiniões, ideias, e fazer com que se torne uma sociedade melhor a cada dia. Queria pegar o gancho do que vocês estão falando, da questão do meio ambiente. Como vocês pensam da questão do meio ambiente? Que tem pouco a ver com o que vocês estão trazendo. Como é que isso entra nas preocupações de vocês? Como é que funciona isso? Eu tinha esse pensamento que moro muito tempo com meus pais Apesar de já ter meu casamento, a gente ainda morava lá, na questão financeira, estava se organizando Então, acabei muitas vezes deixando que os meus hábitos fossem refletidos deles,","Em marca_foco = nao_inferido, o tema 'loja / boticario / natura / experiencia' aparece em 9.0% dos chunks vs. 11.1% no total (lift 0.82x; n=338)."
tipo_sessao,nao_inferido,lda_topic_id,lda_03,produto / embalagem / parece / ver,707,4491,0.15742596303718548,0.142483922829582,0.01494204020760348,1.1048682539817136,1.1078305869196285,"E a gente sempre acaba caindo nessa discussão de, nossa, mas sou só eu, é só pouquinho de gente, que fácil, e todo mundo fizesse. Mas a questão é, antes da gente pensar no que o outro está fazendo, talvez se a gente pensasse só aqui, vamos começar dentro da nossa casa, a gente consegue ir expandindo. E além disso, até tem documentário muito interessante da BBC, se não me engano, Destino do Lixo, é rapidinho, coisa de 20 minutos e meia hora, falam muito sobre isso, sobre as grandes corporações e o que elas têm pensado em relação a isso, em trazer essa imagem verde, que a gente chama de greenwashing, para os consumidores. Será que as corporações também estão fazendo o seu trabalho, ou elas só estão utilizando dessa imagem para que elas se vendam como produto verde, produto sustentável, Nossa, olha que legal essa empresa, ela é super legal, se preocupa mais lá por trás das câmeras, né? Eles","Em tipo_sessao = nao_inferido, o tema 'produto / embalagem / parece / ver' aparece em 15.7% dos chunks vs. 14.2% no total (lift 1.10x; n=707)."
projeto,havana_iii,lda_topic_id,lda_03,produto / embalagem / parece / ver,27,126,0.21428571428571427,0.142483922829582,0.07180179145613227,1.5039290751561554,0.9769412798021847,"Muito bom, obrigada Isabela. Gente, seguinte, agora sim a gente vai começar e eu queria que ficasse papo, todo mundo tá com papel e caneta aí, o papel e a caneta é só pra gente anotar algumas coisinhas, vai ser uma vez só que a gente vai precisar dele, pra gente não esquecer. Porque eu vou mostrar texto para vocês que não é... Eu queria que vocês entendessem. É texto de apresentação de uma linha de produtos, mas que não é uma propaganda. Não entendam que esse texto vai ser uma propaganda, que alguém vai falar isso na TV ou que a gente vai ver isso escrito em algum lugar. É texto de apresentação de uma linha de produtos. E eu queria que vocês, enquanto eu fosse lendo, eu vou projetar aqui na minha tela, vou dividir a tela com vocês. Enquanto a gente vai lendo junto esse texto, vocês anotem individualmente. É a única hora do grupo que a gente não vai trocar as opiniões por enquanto. É só e","Em projeto = havana_iii, o tema 'produto / embalagem / parece / ver' aparece em 21.4% dos chunks vs. 14.2% no total (lift 1.50x; n=27)."
projeto,radiosa,lda_topic_id,lda_03,produto / embalagem / parece / ver,9,474,0.0189873417721519,0.142483922829582,-0.1234965810574301,0.1332595383049758,0.9633553531512655,"Em todos eles, em todos eles. Eu acho que deu para entender. Deixa eu ver só se tem mais alguma perguntinha para terminar, senão eu vou liberar vocês. Só ver aqui, só checar. Tá, eu acho que não. Deixa eu ver aqui, meu grupito. Deixa eu ver, pode encerrar. Então, beleza. Meninas, muito obrigada por vocês terem ficado comigo, terem aí feito as tarefas, tá bom? Talvez se tiver coisa aí para completar, completem. E é isso aí. Muito obrigada. Posso fazer uma perguntinha? Em relação à cor, essas coisas, não perguntaram nem nada. A cor, assim... De embalagem, essas coisas. Boa, me fala, vamos ali, cor perfeita, fiquem comigo. Como que a gente quer que seja a cor da embalagem? Adoro, adoro. Eu gosto da cor, aquela coral, mas aquela bem vibrante, sabe? Que chama a atenção. Por que é legal coral vibrante? Porque eu acho que a pele negra combina com essa cor. Ou aquela salmão, sabe? Sim. Uma coral","Em projeto = radiosa, o tema 'produto / embalagem / parece / ver' aparece em 1.9% dos chunks vs. 14.2% no total (lift 0.13x; n=9)."
marca_foco,nao_inferido,lda_topic_id,lda_01,natura / tempo / pedido / depois,610,3742,0.1630144307856761,0.1483118971061093,0.014702533679566782,1.0991325306091115,0.8890746157128998,"Pode falar, pode falar. Quando você abrir o microfone, pode falar. Bom, meu dia ele é bem dividido, né? Eu tenho que me desdobrar em algumas funções bem distintas umas das outras. A maior parte do meu dia acaba indo normalmente, né, para os estudos. Eu tô agora focando pouco nessa parte do mestrado, em ciências ambientais. Além do trabalho, né? Não dá pra gente viver só de mestrado, né? A bolsa, infelizmente, pequeno, né, para as necessidades do nosso dia a dia. Fora isso, eu tô iniciando projeto aí de fisiculturismo, né, já faz tempo já que a gente tem seguido nessa linha, então, meu dia é basicamente voltado para estudar mato, ver água, ir para meio de campo, meio de floresta e dentro da academia. Que legal. Como é que o Tom trouxe uma. Questão de que a gente está sempre buscando melhorar? Você falou dessa preocupação de estar tendo... Quais são os objetivos de vocês para o futuro? Qua","Em marca_foco = nao_inferido, o tema 'natura / tempo / pedido / depois' aparece em 16.3% dos chunks vs. 14.8% no total (lift 1.10x; n=610)."
projeto,compras_digitais,lda_topic_id,lda_02,loja / boticario / natura / experiencia,19,492,0.03861788617886179,0.11053054662379422,-0.07191266044493243,0.34938654841093864,0.8889595402755633,"eu sou [NOME] o odor muito apurado. Então, eu gosto de me sentir cheirosa. Acho que isso traz conforto pra mim e também pros outros, sabe? De chegar num lugar e o pessoal falar assim, nossa, que cheiro é esse? Que cheiro bom, sabe? Ter a presença marcada pelo odor. Tá, entendi. Agora eu queria entrar pouco mais especificamente em compra desses produtos, sempre pensando no primeiro momento sobre esses produtos. Me fala onde você costuma comprar, todos os lugares em que você costuma comprar esses produtos de higiene pessoal. Bom, eu tenho problema deixar as coisas muito por a última hora, então tipo, Ai, acabou? Vou comprar no dia que acabou. Então, eu costumo fazer normalmente, compro em loja física. Quando eu já, por exemplo, já tô mais organizada, vou fazer uma viagem que eu sei que tá mais pra frente, eu faço online. Mas normalmente são em lojas físicas que eu compro esses produtos. Al","Em projeto = compras_digitais, o tema 'loja / boticario / natura / experiencia' aparece em 3.9% dos chunks vs. 11.1% no total (lift 0.35x; n=19)."
publico,nao_inferido,lda_topic_id,lda_05,pele / corpo / uso / gosto,399,4218,0.0945945945945946,0.08139067524115756,0.013203919353437038,1.1622288955622289,0.854680844266531,"Mas não foi exatamente pelo primeiro motivo que me levou a usar. Quando você fala, de qual produto você está falando? Do shampoo em barra e o condicionador que eu uso. Você também usa shampoo em barra, condicionador? Sim. Esses dois eu consigo utilizar em barra. E qual foi o critério? O que você achou que te ajudou a escolher, a definir? Eu já tinha ouvido falar, sabe? Eu tinha preconceito antes. Porque eu pensava assim, nossa credo, é igual passar sabonete no cabelo. Porque sabonete comum fica horrível no cabelo, fica o cabelo duro. Meu pai é uma pessoa muito desapegada. Então, se ele tiver que tomar banho sem passar shampoo no cabelo, ele lava com sabão, sabão do corpo. E minha mãe sempre falou, teu cabelo vai cair, não faz isso. E ele fazia. Quando minha mãe começou a comprar, e me deu até pra eu experimentar, eu achei interessante porque eu achava que aquilo ficava resfício de sujeir","Em publico = nao_inferido, o tema 'pele / corpo / uso / gosto' aparece em 9.5% dos chunks vs. 8.1% no total (lift 1.16x; n=399)."
