doc_id,chunk_id,chunk_index,idioma,texto_analise,n_palavras,source_filename_hash,collection_batch,mes,ano,projeto,pais,marca_foco,publico,tipo_sessao,canal_origem
doc_ca13ed7a8ce3eb34,doc_ca13ed7a8ce3eb34_ch_0005,5,pt,"tamente. Então, Eva, eu queria, assim, a primeira coisa, ela já fez a introdução para você, né, a outra pessoa 
que trabalha com a gente, e eu queria saber pouquinho de você, Eva, me conta quem é a Eva. 
 
 
 
 
Speaker 1 - 24:57
 
 A Eva, ela... Peraí, isso não vai ficar gravando? Tô brincando. A Eva, ela é uma pessoa que, ela é muito dinâmica, 
sou muito brincalhona, tá, Eva pessoa, como profissional. Ela é uma pessoa que corre atrás dos objetivos, de 
dinâmica, engajamento do grupo, tá? É duas pessoas totalmente diferentes. Mas é uma vida corrida, sair de uma, 
tá fazendo pra mim aqui agora, que eu parei, eu tenho que... Deu nem cinco minutos pra poder engolir alguma 
coisa e poder vir pra essa. Daqui dessa eu já vou pra outra, da natura, né? E assim é a vida. Trabalho em home 
office em casa. Hoje sou mãe, tenho dois filhos. De 18 e vai fazer [IDADE] anos. Só, casada. Eu acho que é isso. Mais 
senão passei tudo falando. 
 
 
 
 
 
Speaker 2 - 25:50
 
 Que legal, muito bom. E você é de Recife ou você é de outro lugar? 
 
Meeting Title: EP LÍDER_2908_17h00.m4a Meeting created at: 20th Mar, 2026 - 5:11 PM
5 / 56
 
 
 
Speaker 1 - 25:55
 
 Não, sou natural de Recife.",217,cef115eec5b2f1b1d7b2,v2,agosto,None,3cs_perfumes,nao_inferido,nao_inferido,lideres,entrevista_em_profundidade,m4a
doc_8d389e4147701c27,doc_8d389e4147701c27_ch_0003,3,es,"amente 
imparcial y obviamente yo reciba toda la información tal cual viene, porque ustedes van a tener la razón en todo. Y 
cuando las reuniones son en grupo, pues son muy chéveres, porque finalmente siempre está el grupo al que le 
gusta algo y el grupo al que no le gustó opinó una cosa diferente. 
 
 
 
 
Speaker 1 - 02:23
 
 En los grupos pasa muchas veces que solo uno de ustedes pueda tener una opinión y el resto preciso pues una 
cosa totalmente distinta. Entonces, si eso llega a pasar, yo sí le pido el favor al que sienta que está pensando 
distinto a los demás, porfa, no se vaya a quedar calladito, porque igual puede estar representando la opinión de 
muchos hombres mexicanos como ustedes que están allá afuera. Entonces, siempre lo que les digo, siéntanse 
libres de opinar, recuerden que ustedes van a tener la razón en todo, porque es hablar de lo que les gusta, de lo 
que no, un poco de sus hábitos y quién más que ustedes para tener esa información. Y yo estoy acá, como les 
Meeting Title: DG2_Jack Pearson_3010_22h00.m4a Meeting created at: 12th Mar, 2026 - 1:15 PM
1 / 56
decía, para recibir todo. Les pido autorización para grabar, siempre nos queda ese registro en audio",213,7e06b2d1a13e04442394,v2,outubro,None,jack_pearson,mexico,nao_inferido,nao_inferido,nao_inferido,pdf
doc_813751e4679e395b,doc_813751e4679e395b_ch_0077,77,pt,"shampoo sólido, eu tinha saboneteira, ele é maior, assim, era uma saboneteira maior, então 
ele é grande, eu falei assim, será que vai funcionar? As meninas me ofereceram quando eu estive lá, mas como eu 
estou nessa pegada de, apesar de lindo, não quero mais trazer nada desnecessário para o meu consumo, então 
eu reusei a que eu tinha. 
 
 
 
 
 
Speaker 2 - 01:23:05
 
 Só nesse texto, ó, fica pela naturalidade máxima. Produtos com no mínimo 97% dos ingredientes de origem 
natural. Kiki, como é que vocês lêem isso? Como é que vocês entendem isso? 
 
 
 
 
 
Speaker 4 - 01:23:18
 
 Menos é mais. 
 
 
 
 
 
Speaker 6 - 01:23:19
 
 Menos processado, né? 
 
 
 
 
 
Speaker 4 - 01:23:21
 
 Menos é mais. 
 
 
Meeting Title: Q4_Biome_1204_14h30.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
54 / 72
 
 
 
Speaker 3 - 01:23:24
 
 É que ela é respeitando pouco mais a natureza da gente e do ambiente, né? 
 
 
 
 
 
Speaker 2 - 01:23:31
 
 E o número 97, como soa? 
 
 
 
 
Speaker 3 - 01:23:35
 
 Fomos até onde conseguimos. Faremos melhor na próxima vez. 
 
 
 
 
 
Speaker 2 - 01:23:39
 
 Parece pouco, parece muito, parece o quê? 
 
 
 
 
Speaker 3 - 01:23:42
 
 É muito, é bastante. Mas",201,f692d366757b6829a3ad,v2,abril,None,biome,nao_inferido,nao_inferido,nao_inferido,nao_inferido,pdf
doc_44982372dd74c6da,doc_44982372dd74c6da_ch_0024,24,pt,"ficar bom na cintura, na perna, então eu prefiro não dar calça. Ou blusinha, essas coisas, entendeu? Eu 
vou mais para a linha de sempre para jantar, calçado, uma rasteirinha, É uma bijuteria que eu escolho bem 
também. Menos vestuário. Vestuário é uma coisa que eu acredito que consegue ser bem específico que nem o 
perfume. 
 
 
 
 
 
Speaker 2 - 25:27
 
 Às vezes você acha que vai agradar e pode dar ruim. 
 
 
 
 
Speaker 1 - 25:30
 
 Rafael e qual que é a faixa de preço mais ou menos que você costuma gastar nesses presentinhos mimo e 
nesses presentes mais dessas ocasiões especiais existe uma faixa de preço ou não. 
 
 
 
 
 
Speaker 2 - 25:50
 
 Assim quando eu então eu avalio muito meu momento de vida. A cada mês ou cada três meses as coisas estão 
melhorando ou tem que me programar assim que eu sei a aniversário da minha namorada em dezembro então em 
novembro já estou programando para saber como é que vai ser mês como que tal meu tipo de clientes para poder 
representar de uma forma mais legal mais atrativa não só para gente mas Todo o tempo se ela quiser fazer 
alguma coisa para todos a gente sai para jantar e conseguiu diminuir o prejuízo para ela agrado ela. O ruim é que",215,b2ac3e9027b81a5869a0,v2,maio,None,natura_3cs,nao_inferido,natura,consumidoras,nao_inferido,pdf
doc_d9b928d2f9d57ae9,doc_d9b928d2f9d57ae9_ch_0075,75,pt,"o dessa fusão? Adicional? É, alguma coisa que vocês não tinham, algum 
benefício que não estava presente e que veio com a fusão? 
 
 
 
 
Speaker 1 - 01:05:15
 
 Acho que eu não identifiquei nenhum que eu lembre agora. 
 
 
 
 
 
Speaker 3 - 01:05:19
 
 Qual foi o ponto mais positivo dessa fusão pra vocês? 
 
 
 
 
 
Speaker 4 - 01:05:25
 
 Aqui está dando a possibilidade de quem não vendia como eu, o Avon vender. 
 
 
 
 
 
Speaker 6 - 01:05:29
 
 Só isso. Facilitou, porque agora, no meu caso, eu estou pensando em vender e já estou quase me rendendo a 
vender, porque... Está. 
Meeting Title: 
DG1_Mercato_231123_14h00_COMPLEMENTO.mp3
Meeting created at: 16th Mar, 2026 - 4:35 PM
81 / 145
 
 
 
 
 
Speaker 4 - 01:05:38
 
 Lá no site, né? Está lá no site. 
 
 
 
 
 
Speaker 6 - 01:05:40
 
 O Avonzinho está lá dentro todo se apresentando para mim. Olha, você vai vender, você vai se tornar uma 
consultora Avon. Então, eles são... O apelo que eles vêem é muito grande. Dá a impressão que eu não vou me 
livrar dele jamais. 
 
 
 
 
 
Speaker 2 - 01:06:00
 
 E as pessoas falaram pra mim assim, agora que você tem a sua secretária que vende pra você. Agora, se elas vão 
vender Natura, você",206,4d9d16c465e049bd3037,v2,novembro,None,mercato_brasil,nao_inferido,nao_inferido,nao_inferido,nao_inferido,pdf
doc_4fb6c79b4c64bba8,doc_4fb6c79b4c64bba8_ch_0105,105,pt,"Fala, Thais. A Isabela que tá com delay. Isabela, aguenta aí que eu sei que você não quis falar em cima dela, mas 
entrou depois. Vai, Thais. 
 
 
 
 
Speaker 3 - 01:40:28
 
 Todos que eu coloquei no 1, pra mim, é super inovador e moderno. Então, super cobina com a natura e também 
muito chamou minha atenção e eu quero usar. 
 
 
 
 
Speaker 1 - 01:40:39
 
 Tá. Vamos lá, Isabela. 
 
 
 
 
 
Speaker 2 - 01:40:42
 
 Eu acho que, como a Thais falou, são todos produtos inovadores e todos com uma só... Propósito, que é da 
energia. E a maioria deles, acho que se não todos, falam sobre vitalidade, de energia e tem vitamina E a maioria, 
então eu acho que combina. 
 
 
 
 
Speaker 1 - 01:41:03
 
 Tá. Se a gente... Olha, de outro jeito, esses produtos aqui, tá vendo que agora eu tirei eles do planetinha e coloquei 
eles numa régua. A régua quer dizer o seguinte, vamos pensar que a gente agora é do time da Natura que lança 
produtos. E a gente tem uma prioridade aqui pra lançar. Talvez a gente não consiga lançar 10 produtos, a gente 
viu 10. Se a gente conseguisse, trabalhasse lá natura, e só o chefe falasse não dá para lançar dez só dá para 
lançar produto dessa linha de todo dia energia",220,968c22e7585fa85adb91,v2,julho,None,havana_iii,nao_inferido,nao_inferido,nao_inferido,nao_inferido,m4a
doc_295321b3ea85e862,doc_295321b3ea85e862_ch_0065,65,pt,"lá, vou olhar assim, eu 
não compraria. Eu não compraria porque não tinha vontade de comprar. Eu acho que o visual chama a atenção. 
 
 
 
 
Speaker 4 - 49:09
 
 Ou seja, vocês estão me dizendo, eu. 
 
 
 
 
 
Speaker 3 - 49:10
 
 Vou continuar comprando por causa do produto. 
 
 
 
 
 
Speaker 2 - 49:12
 
 
Meeting Title: DG5_Anima_0612_16h30.mp3 Meeting created at: 18th Mar, 2026 - 4:39 PM
100 / 164
 É porque eu já conheço. Porque eu já conheço, agora se eu for para o lado, não conheço, vou experimentar, não 
compraria. 
 
 
 
 
 
Speaker 3 - 49:20
 
 Tá, tá. 
 
 
 
 
 
Speaker 2 - 49:20
 
 Verdade. 
 
 
 
 
 
Speaker 3 - 49:21
 
 Perfeito. Tá ótimo. Muito bom, gente. 
 
 
 
 
Speaker 4 - 49:24
 
 Parece que vai mudar o preço? 
 
 
 
 
 
Speaker 8 - 49:26
 
 Não. 
 
 
 
 
Speaker 4 - 49:26
 
 Não? 
 
 
 
 
Speaker 6 - 49:27
 
Meeting Title: DG5_Anima_0612_16h30.mp3 Meeting created at: 18th Mar, 2026 - 4:39 PM
101 / 164
 
 Não. 
 
 
 
 
 
Speaker 3 - 49:27
 
 Preço igual? Vamos comparar com o atual? 
 
 
 
 
Speaker 7 - 49:32
 
 Agora a gente põe do lado do outro. 
 
 
 
 
Speaker 4 - 49:46
 
 Diferenças entre as máscaras. 
 
 
 
 
 
Speaker 8 - 49:47
 
 É, a máscara daquele.",187,2ffdc3f140396fc83ad1,v2,dezembro,None,anima,nao_inferido,nao_inferido,nao_inferido,nao_inferido,pdf
doc_9997673909738651,doc_9997673909738651_ch_0105,105,pt,"h30.mp3 Meeting created at: 16th Mar, 2026 - 4:41 PM
124 / 133
 
 
 
 E não tem nada? 
 
 
 
 
Speaker 5 - 01:34:34
 
 Não, eu não vi nada. 
 
 
 
 
 
Speaker 2 - 01:34:35
 
 É, então. 
 
 
 
 
Speaker 1 - 01:34:36
 
 Eu tive a impressão de que... Isso foi com uma fusão? 
 
 
 
 
 
Speaker 2 - 01:34:41
 
 Foi com uma fusão. 
 
 
 
 
Speaker 5 - 01:34:42
 
 É legal, porque a gente sempre grava uns brindozinhos legais, sabe? 
 
 
 
 
 
Speaker 2 - 01:34:47
 
 Esse brindozinho que vinha pro meu... É coisa que significava, assim, pra você. 
 
 
Meeting Title: DG5_Mercato_221123_11h30.mp3 Meeting created at: 16th Mar, 2026 - 4:41 PM
125 / 133
 
Speaker 5 - 01:34:52
 
 Olha, eu tenho botão de vidro com tampa, que tá escrito assim, Coca-Cola. Até hoje eu tenho umas xícaras legais, 
 
 
 
 
 
Speaker 4 - 01:35:00
 
 Você me acaba quando moro sozinha. 
 
 
 
 
 
Speaker 2 - 01:35:03
 
 Esse gabinete não é brinde de produto. 
 
 
 
 
Speaker 1 - 01:35:06
 
 É de escolher. 
 
 
 
 
Speaker 5 - 01:35:10
 
 Tem maquiagem também. 
 
 
 
 
 
Speaker 4 - 01:35:12
 
 Uma vez eu tinha pontos X e paguei diferente de uma JBL que custa 60 reais. Tinha várias opções. 
 
 
 
 
Speaker 1 - 01:35:24
 
 E",203,aad8da01bf1f76efc8a4,v2,novembro,None,mercato_brasil,nao_inferido,nao_inferido,nao_inferido,nao_inferido,pdf
doc_3a9c3f93806290fb,doc_3a9c3f93806290fb_ch_0009,9,pt,"novos lugares, novos restaurantes, assim... É o que eu gosto. 
 
 
 
 
 
Speaker 2 - 08:35
 
 Basicamente é isso. Então tá bom, então vamos lá. Então vamos entrar nosso assunto hoje. Como eu disse pra 
vocês, eu vou apresentar algumas, agora vou começar com algumas informações que mostram pra vocês qual é o 
futuro de uma determinada marca, porque o que a gente vai de fato avaliar aqui nessa pesquisa, o foco da nossa 
pesquisa, ele depende pouco de vocês entenderem esse contexto. Então imagina isso, é quase como se a gente 
tivesse olhando o futuro dessa marca, porque normalmente as empresas planejam com antecedência o que elas 
vão fazer. Então é isso que a gente vai ver pouco, do planejamento deles, do que eles querem fazer, pra depois a 
gente conseguir avaliar uma parte específica de tudo isso que eu vou mostrar pra vocês. Então a primeira coisa 
que eu queria dizer pra vocês é que a gente vai falar da marca Natura Homem. 
 
 
 
 
 
Speaker 2 - 09:31
 
 Natura Homem é uma marca de produtos de cuidados pessoais e perfumaria voltada pra homens. E essa marca, 
ela pretende ampliar a oferta dela, os produtos, os benefícios no futuro. E aí, a gente vai ver agora qual é a 
proposta",208,1c0a0a7a56dfd99201b2,v2,outubro,None,jack_pearson,brasil,nao_inferido,nao_inferido,nao_inferido,pdf
doc_124f0c4d1195ab02,doc_124f0c4d1195ab02_ch_0003,3,pt,"tá no seu login. 
 
 
 
 
Speaker 1 - 02:22
 
Meeting Title: EP17_Consumidora_3Cs.m4a Meeting created at: 20th Mar, 2026 - 3:51 PM
3 / 49
 Às 11h30 é IP18. Depois a gente tem as duas, né? 
 
 
 
 
 
Speaker 2 - 02:32
 
 As três. Não, as duas e as três. 
 
 
 
 
Speaker 1 - 02:36
 
 Não, tem duas, as duas e duas, as três, né? 
 
 
 
 
 
Speaker 2 - 02:41
 
 Não, tá. Onze e meia, duas e três. 
 
 
 
 
Speaker 1 - 02:45
 
 Então, duas e três, só que lá pra cima a gente tem duas e três de novo. 
 
 
 
 
 
Speaker 2 - 02:49
 
 É verdade. 
 
 
 
 
Speaker 1 - 02:50
 
 A gente tem a Júlia Priscilio Neto às duas e tem agora a Mariana, o Ívio e a Tamires às quinze. 
 
 
 
 
 
Speaker 2 - 02:56
 
 Posso colocar em vermelhinho aqui pra eu não me perder nisso? Rapidinho, depois eu tiro. 
Meeting Title: EP17_Consumidora_3Cs.m4a Meeting created at: 20th Mar, 2026 - 3:51 PM
4 / 49
 
 
 
 
Speaker 1 - 03:01
 
 Eu só vou colocar realizada na das nove e meia. A minha, a sua que rolou, né? 
 
 
 
 
Speaker 3 - 03:06
 
 Isso. 
 
 
 
 
Speaker 1 - 03:08
 
 Samuel que foi você e eu que foi a Beatriz, Denise e Laís. Beleza. 
 
 
 
 
 
Speaker 4 - 03:14
 
 Ops, não, aqui não, deixa eu voltar nessa.",214,fa4f21bec30bc669e309,v2,maio,None,natura_3cs,nao_inferido,natura,consumidoras,nao_inferido,m4a
doc_9da29b5ddacac7d2,doc_9da29b5ddacac7d2_ch_0051,51,pt,"rte. 
 
 
 
 
 
Speaker 2 - 44:03
 
 Que sorte! 
 
 
 
 
Speaker 1 - 44:04
 
 Levanta a mão, quem mudou? Quem teve a líder mudada, sei lá. Todo mundo menos... Você também, né? 
 
 
Meeting Title: DG2_Mercato_211123_11h30.mp3 Meeting created at: 16th Mar, 2026 - 4:36 PM
57 / 153
 
 
Speaker 6 - 44:11
 
 A minha mudou. 
 
 
 
 
Speaker 1 - 44:13
 
 Então, nesse sentido, a minha... 
 
 
 
 
 
Speaker 4 - 44:16
 
 Isso aí eu tô tranquila. Porque antes dela ser minha... Ela era revendedora junto com o Kiko. Ela virou líder, virou 
líder de Amigas. A gente tinha esse esquema mesmo. Eu já completei meu pedido. Põe aí no seu, que o seu tá 
faltando. Aí, quando chegava a hora do boleto, a gente ia lá, fazia o PID, despegava. 
 
 
 
 
Speaker 1 - 44:40
 
 Agora eu não tenho mais. 
 
 
 
 
 
Speaker 6 - 44:42
 
 Eu não sei o que vai ter, porque eu ainda não falei qual era o seu PID. 
 
 
 
 
 
Speaker 7 - 44:49
 
 Ela é da Natura. 
 
 
 
 
Speaker 1 - 44:53
 
 Ela veio de Natura. 
 
 
Meeting Title: DG2_Mercato_211123_11h30.mp3 Meeting created at: 16th Mar, 2026 - 4:36 PM
58 / 153
 
 
 
 
Speaker 7 - 44:55
 
 Ela é Natura e agora tá me reunindo com a avó. Ela falou assim, você vai me ensinar",206,f52f3ef440910426e724,v2,novembro,None,mercato_brasil,nao_inferido,nao_inferido,nao_inferido,nao_inferido,pdf
doc_2ea20bb0263aff60,doc_2ea20bb0263aff60_ch_0090,90,pt,"cido. Parecido? 
 
 
 
 
 
Speaker 2 - 01:23:01
 
 Parecido, parecido. E aí, tudo bom? 
 
 
 
 
Speaker 1 - 01:23:05
 
 A única coisa que mudou, e os clássicos são... Mudou o refil, é a mais bonita. As gafinhas. 
 
 
Meeting Title: DG8_Anima_0712_15h00.mp3 Meeting created at: 18th Mar, 2026 - 4:45 PM
103 / 129
 
 
Speaker 2 - 01:23:17
 
 Não, mas os clássicos são mais transparentes ali, ele vai ficar na cor do coiso. 
 
 
 
 
 
Speaker 4 - 01:23:24
 
 O design não mudou tanto. Não, o design é pra ficar assim. Com certeza não, é só pra concluir a nossa pergunta. 
 
 
 
 
Speaker 3 - 01:23:34
 
 Não vale a pena mudar, se for. 
 
 
 
 
Speaker 1 - 01:23:41
 
 Pra ficar nesse formato, deixa do jeito que tá. Por que o jeito que tá, tá melhor? Porque a gente já tá acostumado. 
 
 
 
 
Speaker 3 - 01:23:50
 
 Aqui não tá aparecendo tanto? Aí parece aqueles frascos de que você falou, de outras marcas mais inferiores. Aí 
já não é tão assim. 
 
 
 
 
Speaker 1 - 01:24:03
 
 Legal. 
 
 
 
 
 
Speaker 2 - 01:24:05
 
 E o rótulo lá, por exemplo... 
 
 
Speaker 3 - 01:24:08
Meeting Title: DG8_Anima_0712_15h00.mp3 Meeting created at: 18th Mar, 2026 - 4:45 PM
104 / 129
 
 Ele pode passar as",208,03be31c55a4da084b5f8,v2,dezembro,None,anima,nao_inferido,nao_inferido,nao_inferido,nao_inferido,pdf
doc_ecbea0911b71e6fa,doc_ecbea0911b71e6fa_ch_0049,49,pt,"ador, hein? 
 
 
Speaker 2 - 48:44
 
Meeting Title: DG4_Radiosa_CFs_0412_13h30.m4a Meeting created at: 13th Mar, 2026 - 10:41 AM
50 / 118
 
 
 Porque assim, como minha pele é muito seca, aí quando eu estava gestante, a minha obstetra me recomendou eu 
sempre usar hidratante para não abrir mais as estrias. Aí eu uso ele, e à noite eu uso óleo de rosa mosqueta. 
 
 
 
 
Speaker 1 - 49:08
 
 Me conte, onde você usa o óleo de rosa mosqueta e por quê? 
 
 
 
 
 
Speaker 2 - 49:12
 
 É na barriga e na barriga, por causa das estrias, para ajudar a clarear também. Aí o hidratante, ele hidrata, né? E o 
óleo, à noite, para não ficar... Abrir mais. 
 
 
 
 
Speaker 1 - 49:28
 
 Mas você passa esse hidratante também na barriga antes do óleo ou não, só o óleo? 
 
 
 
 
 
Speaker 2 - 49:33
 
 Eu passo no corpo todo. 
 
 
 
 
Speaker 1 - 49:36
 
 De manhã e à noite? O hidratante, nas duas vezes no dia você usa? 
 
 
 
 
 
Speaker 2 - 49:41
 
 Sim. 
 
 
Speaker 1 - 49:42
Meeting Title: DG4_Radiosa_CFs_0412_13h30.m4a Meeting created at: 13th Mar, 2026 - 10:41 AM
51 / 118
 
 
 Só que o óleo só à noite. 
 
 
 
 
 
Speaker 2 - 49:43
 
 Para ficar mais... Dar mais firmeza, né? E tanto que o",207,3d262db337cb888f9b79,v2,dezembro,None,radiosa,nao_inferido,nao_inferido,nao_inferido,nao_inferido,m4a
doc_d7948b6302ad2fee,doc_d7948b6302ad2fee_ch_0090,90,pt,"peaker 1 - 01:19:43
Meeting Title: DG2_Anima_0512_14h30.mp3 Meeting created at: 18th Mar, 2026 - 4:37 PM
109 / 164
 
 Folhas, cascas e troncos. Muito legal. 
 
 
 
 
 
Speaker 2 - 01:19:46
 
 Olha o creme de cabelo lindo. 
 
 
 
 
Speaker 1 - 01:19:49
 
 O creme de cabelo tá bonito? 
 
 
 
 
 
Speaker 2 - 01:19:51
 
 Sim, tá lindo. 
 
 
 
 
Speaker 1 - 01:19:52
 
 Tudo. Bom, teve alguma coisa aí que vocês não gostaram, incomodou? Não? Não, não. Muito bom. 
 
 
 
 
 
Speaker 2 - 01:20:00
 
 O que eu entendi é que aqui. 
 
 
 
 
Speaker 1 - 01:20:03
 
 Você tem formato novo, diferente, e lá nas outras também tem formato novo, diferente? Também tem. 
 
 
 
 
 
Speaker 3 - 01:20:09
 
Meeting Title: DG2_Anima_0512_14h30.mp3 Meeting created at: 18th Mar, 2026 - 4:37 PM
110 / 164
 O refil continua aparecendo uma gota, né? 
 
 
 
 
Speaker 1 - 01:20:11
 
 É esse aqui, né? 
 
 
 
 
 
Speaker 3 - 01:20:13
 
 No começo, o óleo... 
 
 
 
 
Speaker 1 - 01:20:15
 
 O xampu e o crepe também parece uma gota. 
 
 
 
 
 
Speaker 3 - 01:20:16
 
 É, parece uma gota pouquinho mais natureza, cheia, claro. 
 
 
 
 
Speaker 1 - 01:20:20
 
 Xampu e condicionador parece uma gota, natureza e chuva, é isso?",199,cf574a34fb520380a85e,v2,dezembro,None,anima,nao_inferido,nao_inferido,nao_inferido,nao_inferido,pdf
doc_33806bf9e4eb621f,doc_33806bf9e4eb621f_ch_0004,4,pt,"Speaker 1 - 03:07
 
 Então você gosta de dar de presente tanto na sua família quanto também no... Dar e receber, né? Ganhar também 
tanto na sua família quanto no trabalho, é isso? 
 
 
 
 
 
Speaker 2 - 03:19
 
 Isso. 
 
Meeting Title: EP10_Consumidora_3Cs.m4a Meeting created at: 20th Mar, 2026 - 3:05 PM
3 / 18
 
 
 
Speaker 1 - 03:21
 
 E quando você presenteia assim, por que você gosta? Me fala pouquinho mais para eu entender. Você falou que 
você gosta de dar presente, né? Para as pessoas. 
 
 
 
 
 
Speaker 2 - 03:31
 
 Presentear, para mim, é uma forma, sei lá, de celebrar uma amizade, de mostrar o quanto é querido, quanto aquela 
pessoa... Você tem apreço por ela. E não precisam ser datas. Às vezes, a filha mesmo sendo mãe, para ela 
desgastar, porque eu vejo alguma coisa na vitrine, eu gosto e eu levo para ela. Presenteio demais. E eu me sinto 
bem. Sei lá, é uma necessidade que eu tenho. 
 
 
 
 
Speaker 1 - 04:02
 
 Sempre foi assim? 
 
 
 
 
 
Speaker 2 - 04:05
 
 Hoje eu apresentei o mesmo, né? Devido à pandemia, a situação ficou mais, né? Ficou pouquinho mais ruim para 
todos, mas deu certo. Eu gosto sempre de estar presenteando. Não sei, pode ser até uma",205,ec1cfac98ffb53579597,v2,maio,None,natura_3cs,nao_inferido,natura,consumidoras,nao_inferido,m4a
doc_e64af23fbf476840,doc_e64af23fbf476840_ch_0001,1,es,"Speaker 1 - 00:02
 
 ¿Cómo están, chicas? Me da gusto saludarlas, me da gusto conocerlas. Gracias por conectarse muy puntuales, 
gracias por hacer el previo de ver nuestro audio y así me presento de manera formal. Mi nombre es Danae 
Romero, me pueden decir Dana, me pueden hablar de tú con toda confianza, por favor, también a mí permítanme a 
ustedes hablarles de tú. Les quiero contar rapidísimamente, antes de que me hagan favor de presentarse cada 
una de ustedes, pues un poquito la dinámica muy general. La dinámica es, obviamente, aquí estamos nosotros 
con algunas preguntas, vamos a estar viendo algunos materiales, de manera que les pido por favor, toda su 
atención posible cuando estén viendo los materiales, porque son cosas muy rápidas, entonces hay que prestar 
muchísima atención. 
 
 
 
 
Speaker 1 - 00:52
 
 Vamos a estar viendo materiales en Zoom, entonces si alguna de ustedes de repente quiere agrandar su pantalla, 
ya saben, con sus deditos pueden agrandar para ver algún detalle, algunos son vídeos y otras son cosas fijas, 
entonces en el vídeo pues sí creo que no pueden agrandar, pero en la parte fija creo que sí. Y nada más como 
contarles que, pues realmente aquí lo",200,712c7a10f935122da23e,v2,abril,None,rosacea,mexico,nao_inferido,nao_inferido,nao_inferido,pdf
doc_95f0f8f3bf008a0b,doc_95f0f8f3bf008a0b_ch_0052,52,pt,"não tem. Não 
tem. 
Meeting Title: EP15_Consultora_3Cs.m4a Meeting created at: 20th Mar, 2026 - 3:49 PM
32 / 39
 
 
 
 
Speaker 1 - 54:52
 
 Mas tudo bem, não tem problema. 
 
 
 
 
 
Speaker 2 - 54:53
 
 Elas são todas cor de laranja e não são tão fortes, resistentes. Tem que ser forte. As antigas, é papelão que... Eu 
posso pôr monte de coisa que eu não tenho medo de rasgar. Essas atuais eu tenho. Então, assim, como eu tenho 
pouquinho, uma história antiga lá, faz tempinho, eu tenho as caixas aqui em cima, que eu uso como decoração no 
espaço. Antiga, que não faz mais e também não vendo, não dou. Elas eram muito boas. A nature vestia muito na 
embalagem do presente, entende? A embalagem, talvez eles tinham aquele conceito que a embalagem vale mais 
do que o que tem dentro. Então as caixas, o que eles preparavam antes era muito bom. Agora não muito, agora tá 
nos produtos, entende? Então, eles colocam mais produtos, mais coisas, numa sacola não tão cheia de... Né? 
 
 
 
 
 
Speaker 2 - 55:50
 
 Eu coloquei essa porque o cliente vale a pena, o kit também eu acho que chamava, uma sacola melhorzinha. 
Coloquei esse lacinho aqui pra, né? Eu vou trocar esse papel aqui, vou pôr o",210,78e3f304a6efc5396959,v2,maio,None,natura_3cs,nao_inferido,natura,consultoras,nao_inferido,m4a
doc_9997673909738651,doc_9997673909738651_ch_0090,90,pt,"mandam muito treinamento, eu 
pelo menos Nesse sentido, eu recebo mais noticário do que natura. Não sei se é porque a Natura é recente. Eu 
nem sabia de grupo. Nem estava em grupo. Entendeu? Não, eu não estou em grupo da Natura. Agora, noticário 
não. Toda hora eu estou lá mandando. Esse mandato em cashback. Incentivos. Eu acho que acabam mandando 
mais incentivos para eu vender. Tá. 
 
 
 
 
 
Speaker 2 - 01:19:37
 
 E se você não está sentindo ainda, não. Não, não. Não quero falar. 
 
 
Speaker 5 - 01:19:42
Meeting Title: DG5_Mercato_221123_11h30.mp3 Meeting created at: 16th Mar, 2026 - 4:41 PM
105 / 133
 
 
 Eu também sinto falta. Eu sinto falta da ex-líder. Ela estava sentando essas dicas. Quem mandar hoje tem brinde 
especial. Esse kit maravilhoso. Mandava fatias. Era legal. 
 
 
 
 
Speaker 1 - 01:20:02
 
 No dia do consumidor o Boticário ficou louco. Você mandava pedido. Você ganha muito de cashback 
incentivando você. 
 
 
 
 
 
Speaker 4 - 01:20:14
 
 A abrir mais coisas. 
 
 
 
 
Speaker 1 - 01:20:16
 
 Desconto. 
 
 
 
 
 
Speaker 2 - 01:20:19
 
 Cashback. É como a comissão do Boticário, mas. 
 
 
 
 
Speaker 1 - 01:20:25
 
 Eles te motivam a vender mais.",195,aad8da01bf1f76efc8a4,v2,novembro,None,mercato_brasil,nao_inferido,nao_inferido,nao_inferido,nao_inferido,pdf
